Plik: ./data/had12.dat

Parameters:
pop_size=100,gen=100,Px=0.7,Pm0.01,tour=5,elitism=True

<nr_pokolenia, najlepsza_ocena, srednia_ocen, najgorsza_ocena>

1 uruchomienie
<38,1714,1883,1978>
<39,1714,1882,1996>
<40,1714,1895,1982>
<41,1710,1889,1974>
<42,1710,1879,1972>
<43,1710,1881,1994>
<44,1710,1876,1994>
<45,1710,1874,1984>
<46,1710,1867,1984>
<47,1710,1875,1984>
<48,1710,1874,1944>
<49,1710,1875,1970>
<50,1710,1866,1970>
<51,1710,1870,1980>
<52,1710,1873,1980>
<53,1710,1871,1980>
<54,1710,1874,1980>
<55,1710,1870,1980>
<56,1710,1873,1996>
<57,1710,1872,1996>
<58,1710,1873,1996>
<59,1710,1869,1996>
<60,1710,1870,1996>
<61,1710,1873,1974>
<62,1710,1863,1970>
<63,1706,1867,1970>
<64,1706,1880,1960>
<65,1706,1876,1970>
<66,1706,1876,1970>
<67,1706,1879,1978>
<68,1706,1877,1978>
<69,1706,1882,1952>
<70,1706,1884,1956>
<71,1706,1878,1962>
<72,1706,1874,1960>
<73,1706,1871,1952>
<74,1706,1874,1960>
<75,1706,1876,1952>
<76,1706,1872,1944>
<77,1706,1875,1944>
<78,1706,1879,1952>
<79,1706,1884,1952>
<80,1706,1882,1956>
<81,1706,1875,1970>
<82,1706,1878,1940>
<83,1706,1876,1940>
<84,1706,1877,1940>
<85,1706,1881,1962>
<86,1706,1883,1962>
<87,1706,1867,1948>
<88,1706,1868,1950>
<89,1706,1871,1940>
<90,1706,1871,1936>
<91,1706,1863,1944>
<92,1706,1851,1934>
<93,1706,1854,1934>
<94,1706,1849,1926>
<95,1706,1854,1926>
<96,1706,1853,1926>
<97,1706,1849,1936>
<98,1706,1848,1922>
<99,1706,1852,1922>
<100,1706,1851,1926>
