Plik: ./data/had12.dat

Parameters:
pop_size=100,gen=100,Px=0.7,Pm0.01,tour=5,elitism=True

<nr_pokolenia, najlepsza_ocena, srednia_ocen, najgorsza_ocena>

1 uruchomienie
<34,1726,1847,1924>
<35,1726,1845,1918>
<36,1726,1840,1918>
<37,1726,1832,1944>
<38,1726,1833,1944>
<39,1726,1838,1944>
<40,1726,1834,1944>
<41,1726,1830,1914>
<42,1726,1832,1920>
<43,1712,1824,1910>
<44,1712,1823,1890>
<45,1712,1816,1882>
<46,1712,1809,1916>
<47,1712,1808,1916>
<48,1712,1808,1902>
<49,1712,1809,1902>
<50,1712,1811,1890>
<51,1712,1811,1912>
<52,1712,1813,1912>
<53,1712,1809,1912>
<54,1712,1807,1900>
<55,1712,1806,1882>
<56,1712,1814,1884>
<57,1712,1813,1884>
<58,1712,1812,1886>
<59,1712,1811,1904>
<60,1712,1812,1894>
<61,1712,1807,1894>
<62,1712,1808,1894>
<63,1712,1806,1872>
<64,1712,1803,1872>
<65,1712,1806,1866>
<66,1712,1806,1876>
<67,1712,1803,1912>
<68,1712,1804,1912>
<69,1712,1802,1860>
<70,1712,1805,1864>
<71,1712,1811,1862>
<72,1712,1814,1884>
<73,1712,1811,1884>
<74,1712,1809,1876>
<75,1712,1807,1876>
<76,1712,1810,1870>
<77,1712,1814,1870>
<78,1712,1817,1888>
<79,1712,1814,1888>
<80,1712,1816,1910>
<81,1712,1808,1884>
<82,1712,1811,1864>
<83,1712,1814,1890>
<84,1712,1808,1884>
<85,1712,1813,1888>
<86,1712,1814,1888>
<87,1712,1810,1888>
<88,1712,1808,1888>
<89,1712,1808,1868>
<90,1712,1806,1856>
<91,1712,1805,1864>
<92,1712,1803,1854>
<93,1712,1807,1924>
<94,1712,1803,1924>
<95,1712,1798,1924>
<96,1712,1796,1888>
<97,1712,1805,1888>
<98,1712,1806,1892>
<99,1712,1807,1888>
<100,1712,1806,1888>
Best: [9 4 10 7 6 2 12 1 11 5 3 8],1712

6 uruchomienie
<1,1768,1883,2002>
<2,1750,1897,1966>
<3,1750,1901,1966>
<4,1750,1904,1976>
<5,1712,1909,2008>
<6,1712,1907,1992>
<7,1712,1902,2000>
<8,1712,1907,1994>
<9,1712,1903,1994>
<10,1712,1911,1996>
<11,1712,1909,1996>
<12,1712,1918,2016>
<13,1712,1915,2010>
<14,1712,1911,2014>
<15,1712,1909,2014>
<16,1708,1904,2030>
<17,1708,1901,2030>
<18,1708,1900,2010>
<19,1708,1898,2020>
<20,1708,1889,2002>
<21,1708,1889,2002>
<22,1708,1890,2002>
<23,1708,1884,2002>
<24,1708,1881,1984>
<25,1708,1876,1996>
<26,1708,1883,1972>
<27,1708,1894,1984>
<28,1708,1892,1984>
<29,1704,1884,1984>
<30,1704,1882,1978>
<31,1704,1891,1978>
<32,1704,1895,1978>
<33,1704,1885,1962>
<34,1704,1886,1974>
<35,1716,1893,1974>
<36,1716,1885,2020>
<37,1716,1887,1974>
<38,1716,1879,1966>
<39,1716,1877,1966>
<40,1716,1874,1972>
<41,1704,1874,1946>
<42,1704,1868,1946>
<43,1704,1867,1962>
<44,1704,1866,1944>
<45,1704,1865,1944>
<46,1704,1860,1954>
<47,1704,1865,1972>
<48,1704,1861,1932>
<49,1704,1861,1956>
<50,1704,1863,1956>
<51,1704,1853,1938>
<52,1704,1850,1956>
<53,1704,1854,1990>
<54,1704,1852,2000>
<55,1704,1851,2000>
<56,1704,1853,1956>
<57,1704,1858,1986>
<58,1704,1856,1966>
<59,1704,1856,1986>
<60,1704,1863,1932>
<61,1704,1864,1932>
<62,1704,1866,1964>
<63,1704,1871,1964>
<64,1704,1862,1964>
<65,1704,1858,1952>
<66,1704,1857,1944>
<67,1704,1853,1956>
<68,1704,1864,1960>
<69,1704,1859,1954>
<70,1704,1862,1956>
<71,1704,1860,1962>
<72,1704,1858,1960>
<73,1704,1858,1984>
<74,1704,1870,1984>
<75,1704,1874,1954>
<76,1704,1870,1968>
<77,1704,1864,1948>
<78,1704,1863,1948>
<79,1704,1853,1920>
<80,1704,1858,1960>
<81,1704,1849,1934>
<82,1704,1847,1920>
<83,1704,1845,1916>
<84,1704,1855,1946>
<85,1704,1857,1946>
<86,1704,1859,1952>
<87,1704,1863,1952>
<88,1704,1859,1946>
<89,1704,1870,1924>
<90,1704,1870,1928>
<91,1704,1861,1946>
<92,1704,1862,1946>
<93,1704,1866,1946>
<94,1704,1867,1934>
<95,1704,1872,1936>
<96,1704,1883,1946>
<97,1704,1884,1946>
<98,1704,1877,1946>
<99,1704,1888,1946>
<100,1704,1886,1946>
Best: [9 1 8 5 11 12 7 6 4 10 2 3],1704

7 uruchomienie
<1,1752,1891,2018>
<2,1752,1909,2004>
<3,1752,1906,2004>
<4,1752,1910,2004>
<5,1752,1914,2000>
<6,1752,1901,1980>
<7,1728,1899,1990>
<8,1728,1907,1998>
<9,1728,1908,1998>
<10,1728,1893,1998>
<11,1728,1898,1998>
<12,1728,1902,1998>
<13,1728,1903,2032>
<14,1728,1910,2000>
<15,1728,1895,2008>
<16,1728,1893,2008>
<17,1728,1884,1994>
<18,1728,1874,1992>
<19,1728,1875,2000>
<20,1728,1871,1974>
<21,1728,1870,1974>
<22,1728,1872,1972>
<23,1728,1856,1988>
<24,1728,1854,1988>
<25,1728,1856,1962>
<26,1728,1852,1962>
<27,1728,1854,1962>
<28,1728,1842,1946>
<29,1728,1836,1990>
<30,1728,1832,1960>
<31,1728,1835,1960>
<32,1728,1830,1880>
<33,1728,1827,1906>
<34,1728,1827,1906>
<35,1728,1824,1904>
<36,1728,1825,1898>
<37,1728,1823,1894>
<38,1728,1826,1934>
<39,1728,1824,1934>
<40,1728,1836,1940>
<41,1728,1835,1940>
<42,1728,1838,1940>
<43,1728,1832,1934>
<44,1728,1829,1924>
<45,1728,1834,1924>
<46,1728,1835,1924>
<47,1728,1834,1924>
<48,1728,1827,1888>
<49,1728,1830,1916>
<50,1728,1831,1942>
<51,1728,1831,1884>
<52,1728,1826,1870>
<53,1728,1828,1870>
<54,1728,1828,1890>
<55,1728,1833,1890>
<56,1728,1832,1890>
<57,1726,1825,1894>
<58,1726,1822,1872>
<59,1726,1822,1872>
<60,1726,1822,1874>
<61,1726,1822,1882>
<62,1726,1822,1882>
<63,1726,1816,1888>
<64,1726,1819,1860>
<65,1726,1818,1860>
<66,1726,1822,1860>
<67,1726,1822,1860>
<68,1726,1819,1860>
<69,1726,1818,1860>
<70,1726,1819,1860>
<71,1726,1823,1938>
<72,1726,1820,1944>
<73,1726,1820,1944>
<74,1726,1822,1944>
<75,1726,1827,1954>
<76,1726,1832,1954>
<77,1726,1824,1954>
<78,1726,1821,1952>
<79,1726,1826,1902>
<80,1726,1819,1902>
<81,1726,1819,1902>
<82,1726,1818,1902>
<83,1726,1818,1894>
<84,1726,1814,1854>
<85,1726,1818,1894>
<86,1726,1816,1836>
<87,1726,1815,1848>
<88,1726,1813,1848>
<89,1726,1813,1834>
<90,1726,1815,1834>
<91,1726,1815,1848>
<92,1726,1817,1848>
<93,1726,1813,1838>
<94,1726,1816,1846>
<95,1726,1815,1890>
<96,1726,1816,1890>
<97,1726,1810,1854>
<98,1726,1812,1854>
<99,1726,1817,1854>
<100,1726,1818,1866>
Best: [2 12 5 10 6 11 7 8 3 1 9 4],1726

8 uruchomienie
<1,1740,1886,1990>
<2,1740,1897,1984>
<3,1740,1892,1984>
<4,1740,1897,2008>
<5,1740,1902,1990>
<6,1740,1900,1990>
<7,1740,1909,2004>
<8,1740,1906,1990>
<9,1740,1906,2016>
<10,1740,1919,2046>
<11,1740,1921,2026>
<12,1740,1925,2026>
<13,1740,1931,2050>
<14,1740,1925,2050>
<15,1740,1925,2050>
<16,1740,1922,2044>
<17,1740,1930,2044>
<18,1740,1925,2044>
<19,1740,1916,2032>
<20,1740,1918,2032>
<21,1724,1930,2044>
<22,1720,1920,2032>
<23,1720,1921,2044>
<24,1720,1908,2044>
<25,1720,1906,2076>
<26,1720,1912,2076>
<27,1720,1910,2050>
<28,1720,1914,2050>
<29,1720,1910,2050>
<30,1720,1912,2004>
<31,1720,1899,1980>
<32,1720,1892,2018>
<33,1720,1895,2018>
<34,1720,1894,2018>
<35,1720,1884,1982>
<36,1720,1887,1996>
<37,1720,1903,1996>
<38,1720,1903,1996>
<39,1720,1903,2004>
<40,1720,1904,2004>
<41,1720,1909,1996>
<42,1720,1901,1996>
<43,1720,1908,1994>
<44,1720,1912,2002>
<45,1720,1907,2002>
<46,1720,1909,2002>
<47,1720,1904,2002>
<48,1720,1892,2018>
<49,1720,1900,2018>
<50,1720,1898,2018>
<51,1720,1905,2018>
<52,1720,1902,2018>
<53,1720,1903,1972>
<54,1720,1897,1972>
<55,1720,1898,1972>
<56,1720,1897,1966>
<57,1720,1898,1966>
<58,1720,1896,1966>
<59,1720,1892,1972>
<60,1720,1892,1966>
<61,1720,1895,1966>
<62,1720,1896,1966>
<63,1720,1895,1970>
<64,1720,1887,1970>
<65,1720,1887,1970>
<66,1720,1886,1986>
<67,1720,1889,1968>
<68,1720,1890,1970>
<69,1720,1901,2000>
<70,1720,1896,2000>
<71,1720,1884,1966>
<72,1720,1888,1982>
<73,1720,1884,2008>
<74,1720,1887,1978>
<75,1720,1886,1978>
<76,1720,1876,1990>
<77,1720,1882,1990>
<78,1720,1881,1964>
<79,1720,1883,1976>
<80,1712,1885,1976>
<81,1712,1897,1990>
<82,1712,1901,1990>
<83,1712,1900,1990>
<84,1712,1897,1996>
<85,1712,1899,1996>
<86,1712,1897,1990>
<87,1712,1885,1990>
<88,1712,1882,2000>
<89,1712,1876,1988>
<90,1712,1878,1988>
<91,1712,1862,1968>
<92,1712,1862,1968>
<93,1712,1870,1986>
<94,1712,1866,1966>
<95,1712,1865,1980>
<96,1712,1866,1980>
<97,1712,1866,1980>
<98,1712,1872,1950>
<99,1712,1871,1988>
<100,1712,1878,1988>
Best: [8 3 7 10 11 5 6 12 2 1 4 9],1712

9 uruchomienie
<1,1776,1894,2006>
<2,1776,1921,2018>
<3,1764,1916,2006>
<4,1764,1915,2006>
<5,1764,1914,2016>
<6,1764,1923,2028>
<7,1764,1912,2018>
<8,1764,1910,2004>
<9,1764,1899,2002>
<10,1764,1898,1968>
<11,1764,1895,1968>
<12,1726,1890,2042>
<13,1726,1885,1964>
<14,1726,1883,2020>
<15,1726,1889,2020>
<16,1726,1878,2020>
<17,1726,1882,2016>
<18,1726,1884,2004>
<19,1726,1884,1984>
<20,1724,1881,1974>
<21,1724,1882,1984>
<22,1692,1880,1988>
<23,1692,1878,2008>
<24,1692,1883,2008>
<25,1692,1886,2036>
<26,1692,1888,2036>
<27,1692,1893,2036>
<28,1678,1897,2036>
<29,1678,1903,2036>
<30,1678,1916,1994>
<31,1678,1915,2008>
<32,1678,1917,1994>
<33,1678,1916,2008>
<34,1678,1920,1996>
<35,1678,1919,1996>
<36,1678,1912,1990>
<37,1678,1906,1988>
<38,1678,1905,2022>
<39,1678,1910,2006>
<40,1678,1911,1974>
<41,1678,1908,1982>
<42,1678,1916,1998>
<43,1678,1909,1998>
<44,1678,1910,1994>
<45,1678,1915,1994>
<46,1678,1917,1984>
<47,1678,1918,1994>
<48,1678,1913,2000>
<49,1678,1920,1994>
<50,1678,1918,1994>
<51,1678,1910,1988>
<52,1678,1906,2002>
<53,1678,1909,2002>
<54,1678,1912,1988>
<55,1678,1918,1992>
<56,1678,1914,1988>
<57,1678,1904,1990>
<58,1678,1906,2024>
<59,1678,1904,1998>
<60,1678,1903,2026>
<61,1678,1907,1998>
<62,1678,1902,1980>
<63,1678,1900,2000>
<64,1678,1902,2000>
<65,1678,1898,1986>
<66,1678,1891,2008>
<67,1678,1894,1990>
<68,1678,1892,2000>
<69,1678,1900,2000>
<70,1678,1889,1986>
<71,1678,1898,1984>
<72,1678,1894,1984>
<73,1678,1897,1984>
<74,1678,1893,1984>
<75,1678,1904,1984>
<76,1678,1898,1984>
<77,1678,1890,1988>
<78,1678,1891,1992>
<79,1678,1885,1988>
<80,1678,1900,1986>
<81,1678,1901,1982>
<82,1678,1890,1978>
<83,1678,1897,1982>
<84,1678,1896,1986>
<85,1678,1890,1976>
<86,1678,1889,1976>
<87,1678,1889,1998>
<88,1678,1884,1998>
<89,1678,1888,2010>
<90,1678,1888,1974>
<91,1678,1888,1992>
<92,1678,1894,1992>
<93,1678,1891,1964>
<94,1678,1893,1992>
<95,1678,1885,1992>
<96,1678,1888,1974>
<97,1678,1887,1974>
<98,1678,1879,1994>
<99,1678,1879,1974>
<100,1678,1884,1974>
Best: [8 10 5 2 12 7 11 1 3 6 4 9],1678

10 uruchomienie
<1,1742,1886,2014>
<2,1742,1906,2018>
<3,1742,1903,2018>
<4,1742,1900,2014>
<5,1742,1902,2014>
<6,1732,1899,2010>
<7,1724,1886,1990>
<8,1724,1887,2008>
<9,1724,1885,2002>
